31-01-2015,2795
30-01-2015,2794
29-01-2015,2755
28-01-2015,2780
27-01-2015,2793
26-01-2015,2790
25-01-2015,2790
24-01-2015,2790
23-01-2015,2788
22-01-2015,2805
21-01-2015,2799
20-01-2015,2805
19-01-2015,2770
18-01-2015,2760
17-01-2015,2760
16-01-2015,2773
15-01-2015,2746
14-01-2015,2717
13-01-2015,2710
12-01-2015,2696
11-01-2015,2680
10-01-2015,2680
09-01-2015,2679
08-01-2015,2685
07-01-2015,2718
06-01-2015,2737
05-01-2015,2695
04-01-2015,2674
03-01-2015,2674
02-01-2015,2677
01-01-2015,2670
28-02-2015,2648
27-02-2015,2628
26-02-2015,2622
25-02-2015,2618
24-02-2015,2605
23-02-2015,2621
22-02-2015,2628
21-02-2015,2628
20-02-2015,2628
19-02-2015,2630
18-02-2015,2610
17-02-2015,2621
16-02-2015,2675
15-02-2015,2669
14-02-2015,2669
13-02-2015,2673
12-02-2015,2655
11-02-2015,2668
10-02-2015,2686
09-02-2015,2682
08-02-2015,2682
07-02-2015,2682
06-02-2015,2677
05-02-2015,2728
04-02-2015,2772
03-02-2015,2746
02-02-2015,2779
01-02-2015,2795
31-03-2015,2622
30-03-2015,2642
29-03-2015,2659
28-03-2015,2659
27-03-2015,2655
26-03-2015,2678
25-03-2015,2648
24-03-2015,2630
23-03-2015,2618
22-03-2015,2617
21-03-2015,2617
20-03-2015,2619
19-03-2015,2595
18-03-2015,2563
17-03-2015,2560
16-03-2015,2574
15-03-2015,2591
14-03-2015,2591
13-03-2015,2584
12-03-2015,2560
11-03-2015,2573
10-03-2015,2590
09-03-2015,2602
08-03-2015,2599
07-03-2015,2599
06-03-2015,2616
05-03-2015,2655
04-03-2015,2653
03-03-2015,2641
02-03-2015,2654
01-03-2015,2648
30-04-2015,2672
29-04-2015,2722
28-04-2015,2717
27-04-2015,2711
26-04-2015,2672
25-04-2015,2672
24-04-2015,2669
23-04-2015,2683
22-04-2015,2666
21-04-2015,2694
20-04-2015,2686
19-04-2015,2681
18-04-2015,2681
17-04-2015,2682
16-04-2015,2663
15-04-2015,2671
14-04-2015,2654
13-04-2015,2670
12-04-2015,2679
11-04-2015,2679
10-04-2015,2673
09-04-2015,2653
08-04-2015,2672
07-04-2015,2688
06-04-2015,2703
05-04-2015,2660
04-04-2015,2660
03-04-2015,2660
02-04-2015,2645
