31-01-2017,2883
30-01-2017,2843
29-01-2017,2835
28-01-2017,2835
27-01-2017,2820
26-01-2017,2839
25-01-2017,2843
24-01-2017,2877
23-01-2017,2876
22-01-2017,2863
21-01-2017,2863
20-01-2017,2859
19-01-2017,2849
18-01-2017,2880
17-01-2017,2873
16-01-2017,2855
15-01-2017,2838
14-01-2017,2838
13-01-2017,2828
12-01-2017,2847
11-01-2017,2817
10-01-2017,2818
09-01-2017,2793
08-01-2017,2789
07-01-2017,2789
06-01-2017,2791
05-01-2017,2788
04-01-2017,2775
03-01-2017,2763
02-01-2017,2754
01-01-2017,2745
28-02-2017,2960
27-02-2017,2965
26-02-2017,2962
25-02-2017,2962
24-02-2017,2955
23-02-2017,2941
22-02-2017,2930
21-02-2017,2919
20-02-2017,2926
19-02-2017,2936
18-02-2017,2936
17-02-2017,2942
16-02-2017,2934
15-02-2017,2900
14-02-2017,2912
13-02-2017,2902
12-02-2017,2917
11-02-2017,2917
10-02-2017,2903
09-02-2017,2922
08-02-2017,2939
07-02-2017,2927
06-02-2017,2908
05-02-2017,2891
04-02-2017,2891
03-02-2017,2890
02-02-2017,2922
01-02-2017,2882
31-03-2017,2851
30-03-2017,2864
29-03-2017,2865
28-03-2017,2888
27-03-2017,2884
26-03-2017,2879
25-03-2017,2879
24-03-2017,2880
23-03-2017,2886
22-03-2017,2888
21-03-2017,2865
20-03-2017,2854
19-03-2017,2851
18-03-2017,2851
17-03-2017,2848
16-03-2017,2845
15-03-2017,2796
14-03-2017,2812
13-03-2017,2825
12-03-2017,2837
11-03-2017,2837
10-03-2017,2834
09-03-2017,2852
08-03-2017,2864
07-03-2017,2880
06-03-2017,2908
05-03-2017,2902
04-03-2017,2902
03-03-2017,2904
02-03-2017,2929
01-03-2017,2935
30-04-2017,2887
29-04-2017,2887
28-04-2017,2886
27-04-2017,2881
26-04-2017,2873
25-04-2017,2891
24-04-2017,2908
23-04-2017,2942
22-04-2017,2942
21-04-2017,2938
20-04-2017,2931
19-04-2017,2928
18-04-2017,2941
17-04-2017,2946
16-04-2017,2941
15-04-2017,2941
14-04-2017,2941
13-04-2017,2933
12-04-2017,2926
11-04-2017,2909
10-04-2017,2869
09-04-2017,2868
08-04-2017,2868
07-04-2017,2889
06-04-2017,2875
05-04-2017,2868
04-04-2017,2889
03-04-2017,2869
02-04-2017,2846
01-04-2017,2846
31-05-2017,2871
30-05-2017,2879
29-05-2017,2889
28-05-2017,2889
27-05-2017,2889
26-05-2017,2885
25-05-2017,2864
24-05-2017,2869
23-05-2017,2890
22-05-2017,2874
21-05-2017,2864
20-05-2017,2864
19-05-2017,2861
18-05-2017,2875
17-05-2017,2858
16-05-2017,2812
15-05-2017,2808
14-05-2017,2801
13-05-2017,2801
12-05-2017,2807
11-05-2017,2806
10-05-2017,2805
09-05-2017,2800
08-05-2017,2810
07-05-2017,2807
06-05-2017,2807
05-05-2017,2810
04-05-2017,2809
03-05-2017,2849
02-05-2017,2857
01-05-2017,2883
30-06-2017,2847
29-06-2017,2851
28-06-2017,2860
27-06-2017,2856
26-06-2017,2847
25-06-2017,2873
24-06-2017,2873
23-06-2017,2874
22-06-2017,2868
21-06-2017,2854
20-06-2017,2853
19-06-2017,2859
18-06-2017,2869
17-06-2017,2869
16-06-2017,2874
15-06-2017,2879
14-06-2017,2903
13-06-2017,2890
12-06-2017,2899
11-06-2017,2902
10-06-2017,2902
09-06-2017,2895
08-06-2017,2910
07-06-2017,2952
06-06-2017,2953
05-06-2017,2899
04-06-2017,2887
03-06-2017,2887
02-06-2017,2888
01-06-2017,2862
31-07-2017,2859
30-07-2017,2858
29-07-2017,2858
28-07-2017,2853
27-07-2017,2842
26-07-2017,2836
25-07-2017,2846
24-07-2017,2855
23-07-2017,2854
22-07-2017,2854
21-07-2017,2848
20-07-2017,2830
19-07-2017,2822
18-07-2017,2824
17-07-2017,2810
16-07-2017,2800
15-07-2017,2800
14-07-2017,2798
13-07-2017,2786
12-07-2017,2793
11-07-2017,2769
10-07-2017,2772
09-07-2017,2778
08-07-2017,2778
07-07-2017,2786
06-07-2017,2811
05-07-2017,2809
04-07-2017,2813
03-07-2017,2815
02-07-2017,2844
01-07-2017,2844
31-08-2017,2971
30-08-2017,2955
29-08-2017,2978
28-08-2017,2926
27-08-2017,2917
26-08-2017,2917
25-08-2017,2911
24-08-2017,2907
23-08-2017,2915
22-08-2017,2910
21-08-2017,2924
20-08-2017,2916
19-08-2017,2916
18-08-2017,2933
17-08-2017,2910
16-08-2017,2890
15-08-2017,2908
14-08-2017,2908
13-08-2017,2920
12-08-2017,2920
11-08-2017,2917
10-08-2017,2919
09-08-2017,2877
08-08-2017,2833
07-08-2017,2845
06-08-2017,2841
05-08-2017,2841
04-08-2017,2844
03-08-2017,2847
02-08-2017,2847
01-08-2017,2848
30-09-2017,2956
29-09-2017,2961
28-09-2017,2957
27-09-2017,2976
26-09-2017,2992
25-09-2017,2979
24-09-2017,2959
23-09-2017,2959
22-09-2017,2963
21-09-2017,2951
20-09-2017,2978
19-09-2017,2967
18-09-2017,2963
17-09-2017,2986
16-09-2017,2986
15-09-2017,2987
14-09-2017,2992
13-09-2017,2988
12-09-2017,2990
11-09-2017,3001
10-09-2017,3027
09-09-2017,3027
08-09-2017,3026
07-09-2017,3026
06-09-2017,3020
05-09-2017,3014
04-09-2017,3011
03-09-2017,2982
02-09-2017,2982
01-09-2017,2978
31-10-2017,2918
30-10-2017,2930
29-10-2017,2932
28-10-2017,2932
27-10-2017,2929
26-10-2017,2932
25-10-2017,2935
24-10-2017,2950
23-10-2017,2941
22-10-2017,2955
21-10-2017,2955
20-10-2017,2961
19-10-2017,2968
18-10-2017,2957
17-10-2017,2964
16-10-2017,2992
15-10-2017,2985
14-10-2017,2985
13-10-2017,2979
12-10-2017,2980
11-10-2017,2977
10-10-2017,2985
09-10-2017,2973
08-10-2017,2957
07-10-2017,2957
06-10-2017,2955
05-10-2017,2935
04-10-2017,2931
03-10-2017,2939
02-10-2017,2956
01-10-2017,2956
30-11-2017,2918
29-11-2017,2925
28-11-2017,2941
27-11-2017,2945
