31-01-2014,2936
30-01-2014,2944
29-01-2014,2972
28-01-2014,2955
27-01-2014,2979
26-01-2014,2954
25-01-2014,2954
24-01-2014,2949
23-01-2014,2933
22-01-2014,2918
21-01-2014,2924
20-01-2014,2931
19-01-2014,2928
18-01-2014,2928
17-01-2014,2925
16-01-2014,2906
15-01-2014,2900
14-01-2014,2908
13-01-2014,2918
12-01-2014,2902
11-01-2014,2902
10-01-2014,2899
09-01-2014,2883
08-01-2014,2876
07-01-2014,2887
06-01-2014,2907
05-01-2014,2915
04-01-2014,2915
03-01-2014,2916
02-01-2014,2894
01-01-2014,2843
28-02-2014,3014
27-02-2014,3010
26-02-2014,3020
25-02-2014,3020
24-02-2014,3011
23-02-2014,2989
22-02-2014,2989
21-02-2014,2985
20-02-2014,2989
19-02-2014,3003
18-02-2014,3021
17-02-2014,3009
16-02-2014,2934
15-02-2014,2934
14-02-2014,2935
13-02-2014,2919
12-02-2014,2911
11-02-2014,2911
10-02-2014,2892
09-02-2014,2876
08-02-2014,2876
07-02-2014,2874
06-02-2014,2868
05-02-2014,2877
04-02-2014,2969
03-02-2014,2979
02-02-2014,2950
01-02-2014,2950
31-03-2014,2851
30-03-2014,2839
29-03-2014,2839
28-03-2014,2836
27-03-2014,2847
26-03-2014,2847
25-03-2014,2897
24-03-2014,2918
23-03-2014,2976
22-03-2014,2976
21-03-2014,2975
20-03-2014,2978
19-03-2014,3004
18-03-2014,3020
17-03-2014,3038
16-03-2014,3059
15-03-2014,3059
14-03-2014,3060
13-03-2014,3053
12-03-2014,3051
11-03-2014,3020
10-03-2014,3009
09-03-2014,3014
08-03-2014,3014
07-03-2014,3025
06-03-2014,3020
05-03-2014,3017
04-03-2014,3016
03-03-2014,3061
02-03-2014,3008
01-03-2014,3008
30-04-2014,2890
29-04-2014,2875
28-04-2014,2895
27-04-2014,2890
26-04-2014,2890
25-04-2014,2890
24-04-2014,2880
23-04-2014,2876
22-04-2014,2860
21-04-2014,2848
20-04-2014,2853
19-04-2014,2853
18-04-2014,2853
17-04-2014,2850
16-04-2014,2860
15-04-2014,2855
14-04-2014,2876
13-04-2014,2876
12-04-2014,2876
11-04-2014,2877
10-04-2014,2878
09-04-2014,2842
08-04-2014,2846
07-04-2014,2832
06-04-2014,2825
05-04-2014,2825
04-04-2014,2854
03-04-2014,2854
02-04-2014,2824
01-04-2014,2820
31-05-2014,2690
30-05-2014,2684
29-05-2014,2684
28-05-2014,2684
27-05-2014,2696
26-05-2014,2747
25-05-2014,2738
24-05-2014,2738
23-05-2014,2730
22-05-2014,2721
21-05-2014,2742
20-05-2014,2817
19-05-2014,2811
18-05-2014,2813
17-05-2014,2813
16-05-2014,2808
15-05-2014,2847
14-05-2014,2871
13-05-2014,2849
12-05-2014,2861
11-05-2014,2851
10-05-2014,2851
09-05-2014,2852
08-05-2014,2851
07-05-2014,2852
06-05-2014,2889
05-05-2014,2894
04-05-2014,2886
03-05-2014,2886
02-05-2014,2887
01-05-2014,2857
30-06-2014,2771
29-06-2014,2768
28-06-2014,2768
27-06-2014,2769
26-06-2014,2766
25-06-2014,2776
24-06-2014,2773
23-06-2014,2767
22-06-2014,2765
21-06-2014,2765
20-06-2014,2769
19-06-2014,2760
18-06-2014,2683
17-06-2014,2684
16-06-2014,2695
15-06-2014,2662
14-06-2014,2662
13-06-2014,2663
12-06-2014,2634
11-06-2014,2606
10-06-2014,2613
09-06-2014,2594
08-06-2014,2587
07-06-2014,2587
06-06-2014,2585
05-06-2014,2596
04-06-2014,2665
03-06-2014,2671
02-06-2014,2668
01-06-2014,2690
31-07-2014,2780
30-07-2014,2793
29-07-2014,2787
28-07-2014,2793
27-07-2014,2793
26-07-2014,2793
25-07-2014,2791
24-07-2014,2763
23-07-2014,2789
22-07-2014,2790
21-07-2014,2811
20-07-2014,2800
19-07-2014,2800
18-07-2014,2799
17-07-2014,2823
16-07-2014,2768
15-07-2014,2768
14-07-2014,2775
13-07-2014,2832
12-07-2014,2832
11-07-2014,2836
10-07-2014,2849
09-07-2014,2761
08-07-2014,2751
07-07-2014,2746
06-07-2014,2758
05-07-2014,2758
04-07-2014,2752
03-07-2014,2746
02-07-2014,2768
01-07-2014,2781
31-08-2014,2801
30-08-2014,2801
29-08-2014,2799
28-08-2014,2806
27-08-2014,2778
26-08-2014,2790
25-08-2014,2778
24-08-2014,2780
23-08-2014,2780
22-08-2014,2781
21-08-2014,2775
20-08-2014,2821
19-08-2014,2824
18-08-2014,2831
17-08-2014,2862
16-08-2014,2862
15-08-2014,2862
14-08-2014,2862
13-08-2014,2869
12-08-2014,2871
11-08-2014,2864
10-08-2014,2860
09-08-2014,2860
08-08-2014,2859
07-08-2014,2878
06-08-2014,2861
05-08-2014,2805
04-08-2014,2790
03-08-2014,2812
02-08-2014,2812
01-08-2014,2806
30-09-2014,2702
29-09-2014,2691
28-09-2014,2680
27-09-2014,2680
26-09-2014,2681
25-09-2014,2687
24-09-2014,2657
23-09-2014,2665
22-09-2014,2655
21-09-2014,2650
20-09-2014,2650
19-09-2014,2651
18-09-2014,2667
17-09-2014,2692
16-09-2014,2697
15-09-2014,2700
14-09-2014,2690
13-09-2014,2690
12-09-2014,2691
11-09-2014,2697
10-09-2014,2718
09-09-2014,2721
08-09-2014,2718
07-09-2014,2739
06-09-2014,2739
05-09-2014,2737
04-09-2014,2745
03-09-2014,2756
02-09-2014,2755
01-09-2014,2794
31-10-2014,2614
30-10-2014,2660
29-10-2014,2708
28-10-2014,2714
27-10-2014,2718
26-10-2014,2717
25-10-2014,2717
24-10-2014,2718
23-10-2014,2712
22-10-2014,2747
21-10-2014,2756
20-10-2014,2740
19-10-2014,2726
18-10-2014,2726
17-10-2014,2728
16-10-2014,2748
15-10-2014,2724
14-10-2014,2723
13-10-2014,2699
12-10-2014,2697
11-10-2014,2697
10-10-2014,2695
09-10-2014,2697
08-10-2014,2674
07-10-2014,2681
06-10-2014,2672
05-10-2014,2651
04-10-2014,2651
03-10-2014,2656
02-10-2014,2685
01-10-2014,2702
30-11-2014,2582
29-11-2014,2582
28-11-2014,2590
27-11-2014,2620
26-11-2014,2635
25-11-2014,2636
24-11-2014,2646
23-11-2014,2640
22-11-2014,2640
21-11-2014,2659
20-11-2014,2649
19-11-2014,2669
18-11-2014,2657
17-11-2014,2637
16-11-2014,2645
15-11-2014,2645
14-11-2014,2615
13-11-2014,2580
12-11-2014,2587
11-11-2014,2569
10-11-2014,2568
09-11-2014,2593
08-11-2014,2593
07-11-2014,2585
06-11-2014,2548
05-11-2014,2551
04-11-2014,2596
03-11-2014,2606
02-11-2014,2614
01-11-2014,2614
31-12-2014,2671
30-12-2014,2680
29-12-2014,2685
28-12-2014,2706
27-12-2014,2706
26-12-2014,2702
25-12-2014,2659
24-12-2014,2658
23-12-2014,2661
22-12-2014,2661
21-12-2014,2700
20-12-2014,2700
19-12-2014,2699
18-12-2014,2680
17-12-2014,2700
16-12-2014,2715
15-12-2014,2747
14-12-2014,2720
13-12-2014,2720
12-12-2014,2720
11-12-2014,2732
10-12-2014,2717
09-12-2014,2721
08-12-2014,2635
07-12-2014,2638
06-12-2014,2638
05-12-2014,2639
04-12-2014,2635
03-12-2014,2649
02-12-2014,2616
01-12-2014,2640
